w, %
196.40, 0.00039556999019398255
196.50, 0.00041651813426894584
196.60, 0.00044230890105122585
196.70, 0.00046900444506652923
196.80, 0.0004966172688186775
196.90, 0.0005251598986711895
197.00, 0.000554644884848126
197.10, 0.0005913797024754597
197.20, 0.0006294940832813272
197.30, 0.0006690075746886522
197.40, 0.000709939761672444
197.50, 0.000752310266760913
197.60, 0.0008045680185817714
197.70, 0.0008588719420250798
197.80, 0.0009152509859217444
197.90, 0.0009737341545685484
198.00, 0.0010343505077298045
198.10, 0.0011070211890073622
198.20, 0.0011825665096972418
198.30, 0.0012610271830266646
198.40, 0.0013424440003680003
198.50, 0.0014268578312406981
198.60, 0.0015276231300061563
198.70, 0.0016323648311755616
198.80, 0.0017411382330048074
198.90, 0.0018539987394031582
199.00, 0.0019710018599358617
199.10, 0.002109315055256026
199.20, 0.002253004561648993
199.30, 0.002402144292995798
199.40, 0.002556808304461833
199.50, 0.0027170707924996733
199.60, 0.0029020520559669017
199.70, 0.003093918140229596
199.80, 0.003292760705459931
199.90, 0.0034986715859290723
200.00, 0.003711742790010661
200.10, 0.0039545990671283554
200.20, 0.004205879506446794
200.30, 0.004465684337028035
200.40, 0.004734113820289596
200.50, 0.005011268250005009
200.60, 0.005334862224680677
200.70, 0.005669329954652121
200.80, 0.006014797085492499
200.90, 0.006371389303296068
201.00, 0.006739232334678876
201.10, 0.007163360108995531
201.20, 0.007601142170906237
201.30, 0.008052731603374268
201.40, 0.00851828154144799
201.50, 0.008997945172261526
201.60, 0.0095318924907083
201.70, 0.010081475782091613
201.80, 0.010646860947930983
201.90, 0.011228213946097125
202.00, 0.011825700790812726
202.10, 0.012465473692239135
202.20, 0.013120663079660007
202.30, 0.013791415124875944
202.40, 0.014477876051843521
202.50, 0.015180192136675768
202.60, 0.015904104977104653
202.70, 0.01664023829040052
202.80, 0.017388679361385224
202.90, 0.018149515505719534
203.00, 0.018922834069903458
203.10, 0.019718310200357275
203.20, 0.020522273629722834
203.30, 0.021334750520718964
203.40, 0.022155767045239586
203.50, 0.022985349384353683
203.60, 0.02389386717087427
203.70, 0.02481053180030378
203.80, 0.025735353706904586
203.90, 0.026668343328084057
204.00, 0.02760951110439456
204.10, 0.028670204511384564
204.20, 0.02974200903743147
204.30, 0.03082496237900532
204.40, 0.031919102246419764
204.50, 0.03302446636383204
204.60, 0.034249912835745216
204.70, 0.03549120272340204
204.80, 0.036748421578139276
204.90, 0.03802165498380002
205.00, 0.03931098855673381
205.10, 0.04071969036853581
205.20, 0.04214978242052717
205.30, 0.04360140579823234
205.40, 0.04507470165184589
205.50, 0.046569811196232186
205.60, 0.048164131159563785
205.70, 0.049785152567696285
205.80, 0.051433066690306214
205.90, 0.05310806488508486
206.00, 0.05481033859773821
206.10, 0.056544984620983174
206.20, 0.05830929800600677
206.30, 0.060103492689859275
206.40, 0.06192778270063457
206.50, 0.06378238215746997
206.60, 0.06560549244722667
206.70, 0.06745894097231411
206.80, 0.06934294304591762
206.90, 0.07125771407273288
207.00, 0.07320346954896531
207.10, 0.07510371103708625
207.20, 0.07703386633463997
207.30, 0.07899413790388136
207.40, 0.08098472827870644
207.50, 0.08300584006465185
207.60, 0.08496307863573838
207.70, 0.08694878181594179
207.80, 0.08896313266032928
207.90, 0.09100631428856967
208.00, 0.09307850988493331
208.10, 0.09501761513391314
208.20, 0.096981132104225
208.30, 0.09896919957945118
208.40, 0.10098195639378985
208.50, 0.1030195414320543
208.60, 0.1049773120526663
208.70, 0.10695660827346055
208.80, 0.10895754002318934
208.90, 0.1109802172704396
209.00, 0.11302475002363205
209.10, 0.1149574699126759
209.20, 0.11690823149261018
209.30, 0.11887711355339757
209.40, 0.12086419491425057
209.50, 0.12286955442363082
209.60, 0.12466957967271469
209.70, 0.12648348747136282
209.80, 0.1283113264561733
209.90, 0.13015314528147018
210.00, 0.1320089926193029
210.10, 0.13348562340366404
210.20, 0.13497090345558313
210.30, 0.1364648537042888
210.40, 0.13796749508461584
210.50, 0.13947884853700485
210.60, 0.14059304380022752
210.70, 0.14171226795710767
210.80, 0.1428365294630828
210.90, 0.14396583677575495
211.00, 0.14510019835489
211.10, 0.1458209873930334
211.20, 0.1465438409587598
211.30, 0.14726876134508377
211.40, 0.14799575084558922
211.50, 0.14872481175442925
211.60, 0.14914003089443295
211.70, 0.1495553974183271
211.80, 0.14997091129839132
211.90, 0.1503865725068903
212.00, 0.1508023810160736
212.10, 0.15105507956443057
212.20, 0.15130725969197772
212.30, 0.15155892091736542
212.40, 0.15181006275913314
212.50, 0.1520606847357095
212.60, 0.15234027274861556
212.70, 0.1526194714398599
212.80, 0.15289828030146735
212.90, 0.1531766988253323
213.00, 0.1534547265032185
213.10, 0.15384072761149056
213.20, 0.15422699968536235
213.30, 0.1546135427652642
213.40, 0.1550003568916211
213.50, 0.15538744210485278
213.60, 0.15594704916498153
213.70, 0.1565078003468234
213.80, 0.15706969669888624
213.90, 0.15763273926994148
214.00, 0.15819692910902508
214.10, 0.15895369023756958
214.20, 0.1597126358036158
214.30, 0.1604737684816947
214.40, 0.16123709094709648
214.50, 0.1620026058758711
214.60, 0.16297647727959147
214.70, 0.16395369770553678
214.80, 0.16493427202682637
214.90, 0.16591820511802202
215.00, 0.16690550185512731
215.10, 0.16804597895751539
215.20, 0.16919065578630701
215.30, 0.1703395390805423
215.40, 0.17149263558159747
215.50, 0.17264995203318467
215.60, 0.17391181261811298
215.70, 0.17517847467362266
215.80, 0.17644994614684595
215.90, 0.17772623498768844
216.00, 0.17900734914882854
216.10, 0.18027674913932998
216.20, 0.18155068734341634
216.30, 0.18282917123149764
216.40, 0.1841122082766418
216.50, 0.18539980595457464
216.60, 0.18662144364171943
216.70, 0.18784736667768687
216.80, 0.1890775821442824
216.90, 0.19031209712583308
217.00, 0.1915509187091879
217.10, 0.19254519189859334
217.20, 0.1935424419047411
217.30, 0.19454267314577336
217.40, 0.1955458900414016
217.50, 0.1965520970129054
217.60, 0.19725015065552218
217.70, 0.19794985898395084
217.80, 0.19865122411069316
217.90, 0.1993542481489706
218.00, 0.20005893321272408
218.10, 0.20037898643915233
218.20, 0.20069915224153587
218.30, 0.2010194302460393
218.40, 0.20133982007864518
218.50, 0.20166032136515305
218.60, 0.20160758930612802
218.70, 0.2015535539190543
218.80, 0.20149821272794516
218.90, 0.20144156325587623
219.00, 0.20138360302498617
219.10, 0.2009752030972778
219.20, 0.20056461267696515
219.30, 0.20015182857257777
219.40, 0.1997368475914917
219.50, 0.19931966653992908
219.60, 0.19870520073518178
219.70, 0.1980880776475887
219.80, 0.19746829389272613
219.90, 0.19684584608500094
220.00, 0.1962207308376506
220.10, 0.19556470526967337
220.20, 0.19490662979172715
220.30, 0.19424650231644125
220.40, 0.19358432075579574
220.50, 0.19292008302112154
220.60, 0.19228428711542805
220.70, 0.19164669127452838
220.80, 0.19100729396681784
220.90, 0.19036609366025717
221.00, 0.18972308882237185
221.10, 0.1891502695546413
221.20, 0.18857613210773416
221.30, 0.18800067578905466
221.40, 0.18742389990588065
221.50, 0.1868458037653644
221.60, 0.18640595858832462
221.70, 0.1859651824704311
221.80, 0.18552347518332973
221.90, 0.18508083649869764
222.00, 0.18463726618824283
222.10, 0.18433392451318256
222.20, 0.18403011849509904
222.30, 0.1837258481545658
222.40, 0.18342111351223403
222.50, 0.1831159145888317
222.60, 0.18298917406723667
222.70, 0.18286220752426874
222.80, 0.18273501504298412
222.90, 0.18260759670651183
223.00, 0.18247995259805364
223.10, 0.18251283227481363
223.20, 0.18254563610772911
223.30, 0.18257836409464706
223.40, 0.18261101623342785
223.50, 0.18264359252194515
223.60, 0.18285271815089496
223.70, 0.18306183694842176
223.80, 0.18327094865725152
223.90, 0.18348005301999476
224.00, 0.18368914977914702
224.10, 0.18404815052063841
224.20, 0.18440709517559742
224.30, 0.18476598321960122
224.40, 0.1851248141279934
224.50, 0.18548358737588444
224.60, 0.18599885704309232
224.70, 0.18651399727766604
224.80, 0.18702900719408339
224.90, 0.1875438859064311
225.00, 0.18805863252840527
225.10, 0.18866001907134822
225.20, 0.18926094502983853
225.30, 0.18986140939123664
225.40, 0.19046141114255438
225.50, 0.19106094927045433
225.60, 0.19177403490286657
225.70, 0.19248648597964318
225.80, 0.19319830118535353
225.90, 0.19390947920411744
226.00, 0.19462001871960521
226.10, 0.1954262839444996
226.20, 0.19623178592471127
226.30, 0.19703652297694474
226.40, 0.19784049341730744
226.50, 0.19864369556131004
226.60, 0.1995064700563842
226.70, 0.20036833394952624
226.80, 0.20122928531760306
226.90, 0.2020893222368043
227.00, 0.20294844278264232
227.10, 0.20379175022473414
227.20, 0.20463378875253263
227.30, 0.20547455666631956
227.40, 0.20631405226597013
227.50, 0.20715227385095267
227.60, 0.20796093623929388
227.70, 0.2087682397972854
227.80, 0.20957418275765802
227.90, 0.2103787633527217
228.00, 0.21118197981436612
228.10, 0.21191505642857347
228.20, 0.21264681054028206
228.30, 0.21337724035735833
228.40, 0.2141063440872967
228.50, 0.2148341199372192
228.60, 0.21543778674745978
228.70, 0.21604021851190391
228.80, 0.21664141361254077
228.90, 0.21724137043102584
229.00, 0.21784008734868054
229.10, 0.21826256161645766
229.20, 0.21868395185135558
229.30, 0.2191042567282765
229.40, 0.2195234749218437
229.50, 0.21994160510640126
229.60, 0.22015691426120904
229.70, 0.22037138140138424
229.80, 0.2205850055744201
229.90, 0.2207977858276132
230.00, 0.2210097212080621
230.10, 0.22101468376748978
230.20, 0.22101910986905618
230.30, 0.2210229990133325
230.40, 0.22102635070079388
230.50, 0.22102916443181836
230.60, 0.22083343122864074
230.70, 0.22063749896837911
230.80, 0.22044136759516586
230.90, 0.22024503705312953
231.00, 0.22004850728639488
231.10, 0.21966077020275704
231.20, 0.2192732269617238
231.30, 0.2188858778090344
231.40, 0.21849872299047737
231.50, 0.21811176275189026
231.60, 0.2175962918245273
231.70, 0.2170812956319402
231.80, 0.2165667746476055
231.90, 0.21605272934509046
232.00, 0.21553916019805225
232.10, 0.21493634943139936
232.20, 0.21433428560306414
232.30, 0.21373296912014172
232.40, 0.21313240038977896
232.50, 0.21253257981917337
232.60, 0.2119066603521706
232.70, 0.2112815621820535
232.80, 0.21065728575185286
232.90, 0.21003383150465546
233.00, 0.20941119988360335
233.10, 0.20877627818593414
233.20, 0.20814229857337416
233.30, 0.20750926115506801
233.40, 0.20687716604010717
233.50, 0.20624601333752923
233.60, 0.20565007740170554
233.70, 0.20505497392390132
233.80, 0.20446070300160274
233.90, 0.2038672647322482
234.00, 0.20327465921322904
234.10, 0.20271310064359957
234.20, 0.20215233405629968
234.30, 0.2015923592388856
234.40, 0.20103317597877304
234.50, 0.20047478406323688
234.60, 0.19999206744636225
234.70, 0.19950984957110102
234.80, 0.19902813032851918
234.90, 0.1985469096095999
235.00, 0.19806618730524297
235.10, 0.19763814217114858
235.20, 0.19721037416615445
235.30, 0.19678288329596366
235.40, 0.19635566956624748
235.50, 0.1959287329826453
235.60, 0.1955777909771163
235.70, 0.19522677173435235
235.80, 0.19487567551848872
235.90, 0.194524502593746
236.00, 0.1941732532244295
236.10, 0.19386323155969035
236.20, 0.19355285005854808
236.30, 0.19324210949178305
236.40, 0.19293101063045587
236.50, 0.19261955424590724
236.60, 0.19237079731978832
236.70, 0.19212135042369627
236.80, 0.19187121468093055
236.90, 0.19162039121521862
237.00, 0.19136888115071615
237.10, 0.19113807581263836
237.20, 0.1909063449501573
237.30, 0.19067369043500196
237.40, 0.19044011413948628
237.50, 0.19020561793650842
237.60, 0.18999012996013276
237.70, 0.18977350059008663
237.80, 0.18955573205104387
237.90, 0.18933682656837658
238.00, 0.18911678636815474
238.10, 0.18887151809986844
238.20, 0.18862505458027293
238.30, 0.18837739871384815
238.40, 0.18812855340566748
238.50, 0.18787852156139706
238.60, 0.18761834844765932
238.70, 0.18735701702853366
238.80, 0.1870945301928761
238.90, 0.18683089083013135
239.00, 0.18656610183033243
239.10, 0.18625338631628846
239.20, 0.18593971064604184
239.30, 0.1856250778093834
239.40, 0.18530949079673523
239.50, 0.18499295259915088
239.60, 0.18462623080481244
239.70, 0.18425885881554974
239.80, 0.18389083911074264
239.90, 0.18352217417028752
240.00, 0.1831528664745973
240.10, 0.18270959090397693
240.20, 0.18226611116187044
240.30, 0.18182242908496174
240.40, 0.1813785465103758
240.50, 0.18093446527567789
240.60, 0.1804101399628947
240.70, 0.17988613941220769
240.80, 0.17936246450034837
240.90, 0.17883911610423397
241.00, 0.17831609510096716
241.10, 0.17768789219871464
241.20, 0.17706067046159332
241.30, 0.17643442973028067
241.40, 0.17580916984535436
241.50, 0.17518489064729154
241.60, 0.17447780439917465
241.70, 0.1737722692008835
241.80, 0.17306828372406582
241.90, 0.17236584663994958
242.00, 0.17166495661934275
242.10, 0.17088078885443697
242.20, 0.17009875561189133
242.30, 0.1693188543436296
242.40, 0.1685410825007983
242.50, 0.16776543753376752
242.60, 0.16692763331354143
242.70, 0.16609240649254434
242.80, 0.16525975352912942
242.90, 0.16442967088059587
243.00, 0.1636021550031895
243.10, 0.16273863518047568
243.20, 0.16187794452486634
243.30, 0.1610200789467999
243.40, 0.16016503435546595
243.50, 0.15931280665880482
243.60, 0.15843695058907478
243.70, 0.157564093027191
243.80, 0.15669422946957498
243.90, 0.15582735541128165
244.00, 0.15496346634599897
244.10, 0.1540730546513916
244.20, 0.1531858738493558
244.30, 0.15230191866881404
244.40, 0.1514211838370525
244.50, 0.15054366407972058
244.60, 0.14967761980627484
244.70, 0.14881471381359387
244.80, 0.1479549409851257
244.90, 0.14709829620273077
245.00, 0.1462447743466818
245.10, 0.1454160968635388
245.20, 0.14459035587444852
245.30, 0.143767546658972
245.40, 0.14294766449548782
245.50, 0.14213070466119185
245.60, 0.14134978970986725
245.70, 0.14057152038688453
245.80, 0.13979589262625813
245.90, 0.13902290236097806
246.00, 0.13825254552301053
246.10, 0.1375229918452284
246.20, 0.13679574443157558
246.30, 0.1360708000213324
246.40, 0.13534815535291572
246.50, 0.13462780716387884
246.60, 0.13395517841686794
246.70, 0.13328445374037995
246.80, 0.13261563085683406
246.90, 0.13194870748803092
247.00, 0.13128368135515264
247.10, 0.13065802070685656
247.20, 0.1300339010949739
247.30, 0.12941132126586594
247.40, 0.12879027996550285
247.50, 0.1281707759394638
247.60, 0.12759905649224737
247.70, 0.12702844209026604
247.80, 0.12645893266882086
247.90, 0.12589052816313215
248.00, 0.12532322850833935
248.10, 0.12481780599234973
248.20, 0.12431296457993977
248.30, 0.12380870546808508
248.40, 0.12330502985411382
248.50, 0.12280193893570679
248.60, 0.12234139252034905
248.70, 0.12188100503377738
248.80, 0.12142077885254758
248.90, 0.12096071635404093
249.00, 0.12050081991646412
249.10, 0.12007622480012711
249.20, 0.11965139620597197
249.30, 0.1192263377484442
249.40, 0.11880105304332707
249.50, 0.11837554570774139
249.60, 0.11798222122395545
249.70, 0.11758829133178524
249.80, 0.11719376080797221
249.90, 0.11679863443106328
250.00, 0.1164029169814107
250.10, 0.11600881483289743
250.20, 0.11561394312472936
250.30, 0.11521830782729842
250.40, 0.11482191491309068
250.50, 0.11442477035668645
250.60, 0.11404323055020878
250.70, 0.11366067383521496
250.80, 0.1132771071543033
250.90, 0.11289253745252051
251.00, 0.1125069716773616
251.10, 0.11213355736435782
251.20, 0.1117589211183384
251.30, 0.11138307051351734
251.40, 0.11100601312684108
251.50, 0.11062775653798819
251.60, 0.11024992020143443
251.70, 0.10987074536528295
251.80, 0.10949024023979781
251.90, 0.10910841303820532
252.00, 0.1087252719766936
252.10, 0.10833042350931213
252.20, 0.1079342213591086
252.30, 0.10753667440230966
252.40, 0.10713779151839094
252.50, 0.10673758159007674
252.60, 0.10632246689207192
252.70, 0.10590607316205385
252.80, 0.10548840934328521
252.90, 0.10506948438229033
253.00, 0.10464930722885454
253.10, 0.10422750105765966
253.20, 0.1038044624632353
253.30, 0.10338019901917818
253.40, 0.10295471830189608
253.50, 0.10252802789060773
253.60, 0.102072190501094
253.70, 0.10161535748212219
253.80, 0.10115753595327455
253.90, 0.10069873303675408
254.00, 0.1002389558573842
254.10, 0.09972184466255139
254.20, 0.09920423494849799
254.30, 0.0986861342420981
254.40, 0.0981675500729779
254.50, 0.09764848997351526
254.60, 0.09709183755221348
254.70, 0.09653511635797535
254.80, 0.09597833268283257
254.90, 0.09542149282107153
255.00, 0.09486460306923357
255.10, 0.09427861172847826
255.20, 0.09369294771688765
255.30, 0.09310761542323395
255.40, 0.09252261923778557
255.50, 0.09193796355230668
255.60, 0.09131470211457225
255.70, 0.0906922798517035
255.80, 0.09007069955605772
255.90, 0.0894499640208655
256.00, 0.088830076040231
256.10, 0.08816823962529692
256.20, 0.0875078200279186
256.30, 0.08684881842614442
256.40, 0.08619123599826196
256.50, 0.08553507392279829
256.60, 0.0848471307955647
256.70, 0.0841610932590375
256.80, 0.08347696076834452
256.90, 0.08279473277818096
257.00, 0.08211440874280926
257.10, 0.08141027388463673
257.20, 0.08070844623279992
257.30, 0.0800089236901233
257.40, 0.07931170415838198
257.50, 0.07861678553830155
257.60, 0.07790371709843974
257.70, 0.07719330540078355
257.80, 0.076485546993558
257.90, 0.07578043842340866
258.00, 0.07507797623540194
258.10, 0.0743650645353166
258.20, 0.07365505611777758
258.30, 0.07294794649156519
258.40, 0.07224373116344969
258.50, 0.07154240563819139
258.60, 0.07083609172361172
258.70, 0.07013284241804027
258.80, 0.06943265248602351
258.90, 0.0687355166898083
259.00, 0.06804142978934229
259.10, 0.06734796169340182
259.20, 0.06665764196425941
259.30, 0.06597046489341851
259.40, 0.06528642476987666
259.50, 0.06460551588012518
259.60, 0.0639319485170131
259.70, 0.06326150723010895
259.80, 0.0625941862002307
259.90, 0.06192997960565449
260.00, 0.06126888162211484
260.10, 0.060621309300990536
260.20, 0.059976742406996894
260.30, 0.059335175356028565
260.40, 0.05869660256159456
260.50, 0.05806101843481822
260.60, 0.05744234900235457
260.70, 0.05682652526595953
260.80, 0.056213542035973195
260.90, 0.0556033941205134
261.00, 0.054996076325476
261.10, 0.05440827780342466
261.20, 0.053823111726988414
261.30, 0.05324057352311192
261.40, 0.05266065861673806
261.50, 0.05208336243080815
261.60, 0.05152764568127172
261.70, 0.05097432387425709
261.80, 0.05042339315436374
261.90, 0.04987484966448228
262.00, 0.049328689545794724
262.10, 0.0488069342942674
262.20, 0.04828729409966931
262.30, 0.04776976596108992
262.40, 0.04725434687624576
262.50, 0.046741033841480734
262.60, 0.04625110524200725
262.70, 0.04576303403564071
262.80, 0.04527681804014966
262.90, 0.04479245507226382
263.00, 0.04430994294767412
263.10, 0.043850289840359234
263.20, 0.04339227447834335
263.30, 0.04293589539624014
263.40, 0.04248115112804647
263.50, 0.04202804020714248
263.60, 0.04159669318199332
263.70, 0.041166749084000434
263.80, 0.04073820723973675
263.90, 0.040311066975429466
264.00, 0.03988532761696017
264.10, 0.03948162395720877
264.20, 0.0390791115174911
264.30, 0.038677790334586154
264.40, 0.03827766044519788
264.50, 0.037878721885954904
264.60, 0.037502057391557896
264.70, 0.037126376867706146
264.80, 0.036751681038484724
264.90, 0.036377970628101414
265.00, 0.03600524636088656
265.10, 0.03565973469945203
265.20, 0.03531492896932783
265.30, 0.034970830377191675
265.40, 0.03462744013000044
265.50, 0.03428475943499004
265.60, 0.03396159395969389
265.70, 0.0336389844162049
265.80, 0.03331693246201804
265.90, 0.03299543975504309
266.00, 0.03267450795360457
266.10, 0.03237122845740247
266.20, 0.03206839996990924
266.30, 0.031766024535969245
266.40, 0.03146410420096641
266.50, 0.031162641010824128
266.60, 0.030878188922917604
266.70, 0.030594088546079923
266.80, 0.030310342187657352
266.90, 0.030026952155617046
267.00, 0.029743920758547045
267.10, 0.02948127153995879
267.20, 0.029218830262716353
267.30, 0.028956599174117085
267.40, 0.02869458052208095
267.50, 0.02843277655515048
267.60, 0.028185160131511896
267.70, 0.027937702969235773
267.80, 0.02769040738610639
267.90, 0.027443275700554267
268.00, 0.027196310231656265
268.10, 0.026963213232121957
268.20, 0.026730232538075244
268.30, 0.02649737040193012
268.40, 0.0262646290767377
268.50, 0.026032010816186037
268.60, 0.025810951966711532
268.70, 0.02559000093046105
268.80, 0.025369159883732808
268.90, 0.0251484310034407
269.00, 0.02492781646711413
269.10, 0.02472148060787103
269.20, 0.024515207237606522
269.30, 0.024308998177423918
269.40, 0.024102855248953236
269.50, 0.023896780274350982
269.60, 0.023699709638400755
269.70, 0.02350272370946352
269.80, 0.023305824145009365
269.90, 0.02310901260298504
270.00, 0.022912290741813987
270.10, 0.022729039550111442
270.20, 0.022545827970759935
270.30, 0.0223626572019657
270.40, 0.022179528442267664
270.50, 0.02199644289053745
270.60, 0.021820229775936593
270.70, 0.02164409759463931
270.80, 0.02146804736299469
270.90, 0.021292080097630135
271.00, 0.02111619681545137
271.10, 0.020949662760217626
271.20, 0.02078321215428688
271.30, 0.020616845718865035
271.40, 0.02045056417535667
271.50, 0.020284368245365014
271.60, 0.0201236359405273
271.70, 0.01996303425028698
271.80, 0.01980256372442412
271.90, 0.019642224912864575
272.00, 0.01948201836568001
272.10, 0.01933098446288509
272.20, 0.01918007866301238
272.30, 0.01902930128045749
272.40, 0.0188786526296953
272.50, 0.018728133025280022
272.60, 0.018582010280446003
272.70, 0.01843605807742237
272.80, 0.018290276604003244
272.90, 0.018144666048022066
273.00, 0.01799922659735152
273.10, 0.017862071554472538
273.20, 0.017725068406397634
273.30, 0.017588217209400656
273.40, 0.0174515180197581
273.50, 0.01731497089374907
273.60, 0.01718258154006761
273.70, 0.017050376089239167
273.80, 0.016918354524513814
273.90, 0.016786516829120423
274.00, 0.016654862986266557
274.10, 0.01652970312283429
274.20, 0.01640471845869326
274.30, 0.016279908935555733
274.40, 0.016155274495100864
274.50, 0.016030815078974674
274.60, 0.01591042449204084
274.70, 0.0157902278717239
274.80, 0.01567022512362738
274.90, 0.015550416153309573
275.00, 0.015430800866283546
275.10, 0.015317573488512056
275.20, 0.015204526970271182
275.30, 0.015091661219237862
275.40, 0.014978976143045757
275.50, 0.014866471649285264
275.60, 0.014758001275620757
275.70, 0.014649717861921312
275.80, 0.01454162130340621
275.90, 0.014433711495247388
276.00, 0.01432598833256947
276.10, 0.014223789742109343
276.20, 0.014121761035861985
276.30, 0.014019902128986782
276.40, 0.013918212936602612
276.50, 0.013816693373787875
276.60, 0.013719524250301242
276.70, 0.013622520676235459
276.80, 0.013525682567025686
276.90, 0.013429009838067106
277.00, 0.013332502404714968
277.10, 0.013241747103473355
277.20, 0.013151129346117185
277.30, 0.013060649082934642
277.40, 0.01297030626418627
277.50, 0.01288010084010495
277.60, 0.012794306511032699
277.70, 0.012708639041966622
277.80, 0.01262309838769161
277.90, 0.01253768450296725
278.00, 0.012452397342527805
278.10, 0.012372692244706275
278.20, 0.012293085872868096
278.30, 0.01221357820891153
278.40, 0.012134169234720103
278.50, 0.012054858932162592
278.60, 0.011979795067427886
278.70, 0.01190481633446263
278.80, 0.01182992271851691
278.90, 0.01175511420482825
279.00, 0.011680390778621643
279.10, 0.01160932528257646
279.20, 0.011538331389730254
279.30, 0.011467409086996108
279.40, 0.011396558361279075
279.50, 0.011325779199476192
279.60, 0.011259086219487263
279.70, 0.01119244970862729
279.80, 0.01112586965792151
279.90, 0.011059346058389066
280.00, 0.010992878901043023
280.10, 0.010930788245382937
280.20, 0.010868733779353467
280.30, 0.010806715500832852
280.40, 0.010744733407696223
280.50, 0.010682787497815621
280.60, 0.010624676516733373
280.70, 0.010566587529473176
280.80, 0.010508520536195474
280.90, 0.01045047553705902
281.00, 0.010392452532220873
281.10, 0.010338312569562098
281.20, 0.01028417933660986
281.30, 0.01023005283547292
281.40, 0.010175933068259719
281.50, 0.010121820037078351
281.60, 0.010071102121587117
281.70, 0.010020378863932521
281.80, 0.009969650267558031
281.90, 0.009918916335907834
282.00, 0.009868177072426858
282.10, 0.009820612436940745
282.20, 0.009773030838305781
282.30, 0.009725432280681068
282.40, 0.009677816768227336
282.50, 0.00963018430510696
282.60, 0.009585311241574442
282.70, 0.009540411557332528
282.80, 0.009495485257428495
282.90, 0.009450532346912057
283.00, 0.009405552830835382
283.10, 0.009363336051050566
283.20, 0.009321083242443724
283.30, 0.00927879440901188
283.40, 0.00923646955475485
283.50, 0.009194108683675269
283.60, 0.009153981921411189
283.70, 0.009113812281303783
283.80, 0.009073599767707727
283.90, 0.009033344384981011
284.00, 0.008993046137484959
284.10, 0.008955556840179584
284.20, 0.008918012983595191
284.30, 0.008880414558388141
284.40, 0.008842761555215406
284.50, 0.008805053964734532
284.60, 0.008769174968475166
284.70, 0.008733238138078546
284.80, 0.008697243463524502
284.90, 0.008661190934793483
285.00, 0.008625080541866571
285.10, 0.008591159701821264
285.20, 0.008557172149777305
285.30, 0.008523117858245463
285.40, 0.008488996799733146
285.50, 0.008454808946744427
285.60, 0.008421779701077605
285.70, 0.008388683004381288
285.80, 0.00835551882871818
285.90, 0.008322287146147578
286.00, 0.008288987928725346
286.10, 0.00825721791300995
286.20, 0.008225374928862151
286.30, 0.008193458932207902
286.40, 0.00816146987896582
286.50, 0.008129407725047182
286.60, 0.00809786022344276
286.70, 0.008066241484319782
286.80, 0.008034551464836432
286.90, 0.008002790122143777
287.00, 0.00797095741338577
287.10, 0.007943783600601557
287.20, 0.007916505239467188
287.30, 0.007889122196442317
287.40, 0.007861634337957547
287.50, 0.007834041530414408
287.60, 0.00780649573366667
287.70, 0.007778849404451898
287.80, 0.007751102419695662
287.90, 0.007723254656297002
288.00, 0.007695305991128427
288.10, 0.007668518242488902
288.20, 0.007641622333601191
288.30, 0.007614618128557033
288.40, 0.007587505491418384
288.50, 0.007560284286217391
288.60, 0.007532627618629794
288.70, 0.007504868108501228
288.80, 0.007477005638928621
288.90, 0.007449040092983862
289.00, 0.007420971353713817
289.10, 0.0073936351344066975
289.20, 0.007366189057547925
289.30, 0.007338633009513981
289.40, 0.007310966876657477
289.50, 0.007283190545307157
289.60, 0.007254676673034091
289.70, 0.007226059475170379
289.80, 0.007197338866967471
289.90, 0.007168514763660378
290.00, 0.007139587080467624
290.10, 0.007111909302528194
290.20, 0.007084112521605741
290.30, 0.007056196669356463
290.40, 0.007028161677425578
290.50, 0.0070000074774473
290.60, 0.006970873978073926
290.70, 0.00694162841534438
290.80, 0.006912270762155488
290.90, 0.006882800991403844
291.00, 0.006853219075985836
291.10, 0.0068229717812013585
291.20, 0.006792616705770101
291.30, 0.006762153865386513
291.40, 0.006731583275756357
291.50, 0.006700904952596688
291.60, 0.0066692568430840255
291.70, 0.006637508549635423
291.80, 0.006605660131173505
291.90, 0.006573711646643548
292.00, 0.006541663155013484
292.10, 0.006508428271455305
292.20, 0.006475103749150903
292.30, 0.006441689686223209
292.40, 0.006408186180828088
292.50, 0.006374593331154364
292.60, 0.006340145378319453
292.70, 0.006305615344236912
292.80, 0.006271003365407314
292.90, 0.006236309578374235
293.00, 0.006201534119724265
293.10, 0.006165849038350053
293.20, 0.0061300916262143484
293.30, 0.006094262050912818
293.40, 0.006058360480092361
293.50, 0.006022387081451077
293.60, 0.0059857669909058435
293.70, 0.005949081223533084
293.80, 0.0059123299767906735
293.90, 0.005875513448195515
294.00, 0.00583863183532353
294.10, 0.005800964546911048
294.20, 0.005763241933453242
294.30, 0.005725464211735937
294.40, 0.0056876315986005635
294.50, 0.005649744310944136
294.60, 0.005611325169871717
294.70, 0.005572855631605483
294.80, 0.005534335932580282
294.90, 0.005495766309291054
295.00, 0.005457146998292827
295.10, 0.005417873761435975
295.20, 0.00537856381861739
295.30, 0.00533921740025362
295.40, 0.005299834736811662
295.50, 0.005260416058808928
295.60, 0.005221122568690983
295.70, 0.0051817953774953174
295.80, 0.005142434721117248
295.90, 0.0051030408355035506
296.00, 0.005063613956652437
